Model,System,Backend,Version,Mode,Status,ErrMsg
LLAMA2_70B,l40s,trtllm,1.0.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 924, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
LLAMA2_7B,a100_sxm,trtllm,1.0.0,agg,PASS,
LLAMA2_7B,a100_sxm,trtllm,1.0.0,disagg,PASS,
LLAMA2_7B,b200_sxm,trtllm,1.0.0rc6,agg,PASS,
LLAMA2_7B,b200_sxm,trtllm,1.0.0rc6,disagg,PASS,
LLAMA2_7B,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA2_7B,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA2_7B,gb200_sxm,trtllm,1.0.0rc6,agg,PASS,
LLAMA2_7B,gb200_sxm,trtllm,1.0.0rc6,disagg,PASS,
LLAMA2_7B,gb200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA2_7B,gb200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA2_7B,h100_sxm,sglang,0.5.6.post2,agg,PASS,
LLAMA2_7B,h100_sxm,sglang,0.5.6.post2,disagg,PASS,
LLAMA2_7B,h100_sxm,trtllm,1.0.0rc3,agg,PASS,
LLAMA2_7B,h100_sxm,trtllm,1.0.0rc3,disagg,PASS,
LLAMA2_7B,h100_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA2_7B,h100_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA2_7B,h100_sxm,vllm,0.12.0,agg,PASS,
LLAMA2_7B,h100_sxm,vllm,0.12.0,disagg,PASS,
LLAMA2_7B,h200_sxm,sglang,0.5.6.post2,agg,PASS,
LLAMA2_7B,h200_sxm,sglang,0.5.6.post2,disagg,PASS,
LLAMA2_7B,h200_sxm,trtllm,1.0.0rc3,agg,PASS,
LLAMA2_7B,h200_sxm,trtllm,1.0.0rc3,disagg,PASS,
LLAMA2_7B,h200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA2_7B,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA2_7B,h200_sxm,vllm,0.12.0,agg,PASS,
LLAMA2_7B,h200_sxm,vllm,0.12.0,disagg,PASS,
LLAMA2_7B,l40s,sglang,0.5.5.post3,agg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 922, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
LLAMA2_7B,l40s,sglang,0.5.5.post3,disagg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 924, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
LLAMA2_7B,l40s,trtllm,1.0.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 922, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
LLAMA2_7B,l40s,trtllm,1.0.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 924, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
LLAMA3.1_405B,a100_sxm,trtllm,1.0.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 118, in run_single_test\n    result = runner.run(task_config)\n             ^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 1275, in run\n    result = self.run_agg(task_config.config)\n             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 1097, in run_agg\n    result_df = pa.agg_pareto(\n                ^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/pareto_analysis.py"", line 143, in agg_pareto\n    f""No results found for any parallel configuration. Showing last exception: {exceptions[-1]}""\n                                                                                ~~~~~~~~~~^^^^\nIndexError: list index out of range\n"
LLAMA3.1_405B,a100_sxm,trtllm,1.0.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 118, in run_single_test\n    result = runner.run(task_config)\n             ^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 1277, in run\n    result = self.run_disagg(task_config.config)\n             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 1243, in run_disagg\n    result_df = pa.disagg_pareto(\n                ^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/pareto_analysis.py"", line 248, in disagg_pareto\n    summary = disagg_sess.find_best_disagg_result_under_constraints(\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/inference_session.py"", line 667, in find_best_disagg_result_under_constraints\n    prefill_summary_df = _get_summary_df(\n                         ^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/inference_session.py"", line 530, in _get_summary_df\n    f""No results found for any parallel configuration. Showing last exception: {exceptions[-1]}""\n                                                                                ~~~~~~~~~~^^^^\nIndexError: list index out of range\n"
LLAMA3.1_405B,b200_sxm,trtllm,1.0.0rc6,agg,PASS,
LLAMA3.1_405B,b200_sxm,trtllm,1.0.0rc6,disagg,PASS,
LLAMA3.1_405B,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_405B,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_405B,gb200_sxm,trtllm,1.0.0rc6,agg,PASS,
LLAMA3.1_405B,gb200_sxm,trtllm,1.0.0rc6,disagg,PASS,
LLAMA3.1_405B,gb200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_405B,gb200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_405B,h100_sxm,sglang,0.5.6.post2,agg,PASS,
LLAMA3.1_405B,h100_sxm,sglang,0.5.6.post2,disagg,PASS,
LLAMA3.1_405B,h100_sxm,trtllm,1.0.0rc3,agg,PASS,
LLAMA3.1_405B,h100_sxm,trtllm,1.0.0rc3,disagg,PASS,
LLAMA3.1_405B,h100_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_405B,h100_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_405B,h100_sxm,vllm,0.12.0,agg,PASS,
LLAMA3.1_405B,h100_sxm,vllm,0.12.0,disagg,PASS,
LLAMA3.1_405B,h200_sxm,sglang,0.5.6.post2,agg,PASS,
LLAMA3.1_405B,h200_sxm,sglang,0.5.6.post2,disagg,PASS,
LLAMA3.1_405B,h200_sxm,trtllm,1.0.0rc3,agg,PASS,
LLAMA3.1_405B,h200_sxm,trtllm,1.0.0rc3,disagg,PASS,
LLAMA3.1_405B,h200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_405B,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_405B,h200_sxm,vllm,0.12.0,agg,PASS,
LLAMA3.1_405B,h200_sxm,vllm,0.12.0,disagg,PASS,
LLAMA3.1_405B,l40s,sglang,0.5.5.post3,agg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 922, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
LLAMA3.1_405B,l40s,sglang,0.5.5.post3,disagg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 924, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
LLAMA3.1_405B,l40s,trtllm,1.0.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 922, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
LLAMA3.1_405B,l40s,trtllm,1.0.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 924, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
LLAMA3.1_70B,a100_sxm,trtllm,1.0.0,agg,PASS,
LLAMA3.1_70B,a100_sxm,trtllm,1.0.0,disagg,PASS,
LLAMA3.1_70B,b200_sxm,trtllm,1.0.0rc6,agg,PASS,
LLAMA3.1_70B,b200_sxm,trtllm,1.0.0rc6,disagg,PASS,
LLAMA3.1_70B,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_70B,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_70B,gb200_sxm,trtllm,1.0.0rc6,agg,PASS,
LLAMA3.1_70B,gb200_sxm,trtllm,1.0.0rc6,disagg,PASS,
LLAMA3.1_70B,gb200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_70B,gb200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_70B,h100_sxm,sglang,0.5.6.post2,agg,PASS,
LLAMA3.1_70B,h100_sxm,sglang,0.5.6.post2,disagg,PASS,
LLAMA3.1_70B,h100_sxm,trtllm,1.0.0rc3,agg,PASS,
LLAMA3.1_70B,h100_sxm,trtllm,1.0.0rc3,disagg,PASS,
LLAMA3.1_70B,h100_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_70B,h100_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_70B,h100_sxm,vllm,0.12.0,agg,PASS,
LLAMA3.1_70B,h100_sxm,vllm,0.12.0,disagg,PASS,
LLAMA3.1_70B,h200_sxm,sglang,0.5.6.post2,agg,PASS,
LLAMA3.1_70B,h200_sxm,sglang,0.5.6.post2,disagg,PASS,
LLAMA3.1_70B,h200_sxm,trtllm,1.0.0rc3,agg,PASS,
LLAMA3.1_70B,h200_sxm,trtllm,1.0.0rc3,disagg,PASS,
LLAMA3.1_70B,h200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_70B,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_70B,h200_sxm,vllm,0.12.0,agg,PASS,
LLAMA3.1_70B,h200_sxm,vllm,0.12.0,disagg,PASS,
LLAMA3.1_70B,l40s,sglang,0.5.5.post3,agg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 922, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
LLAMA3.1_70B,l40s,sglang,0.5.5.post3,disagg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 924, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
LLAMA3.1_70B,l40s,trtllm,1.0.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 922, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
LLAMA3.1_70B,l40s,trtllm,1.0.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 924, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
LLAMA3.1_8B,a100_sxm,trtllm,1.0.0,agg,PASS,
LLAMA3.1_8B,a100_sxm,trtllm,1.0.0,disagg,PASS,
LLAMA3.1_8B,b200_sxm,trtllm,1.0.0rc6,agg,PASS,
LLAMA3.1_8B,b200_sxm,trtllm,1.0.0rc6,disagg,PASS,
LLAMA3.1_8B,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_8B,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_8B,gb200_sxm,trtllm,1.0.0rc6,agg,PASS,
LLAMA3.1_8B,gb200_sxm,trtllm,1.0.0rc6,disagg,PASS,
LLAMA3.1_8B,gb200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_8B,gb200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_8B,h100_sxm,sglang,0.5.6.post2,agg,PASS,
LLAMA3.1_8B,h100_sxm,sglang,0.5.6.post2,disagg,PASS,
LLAMA3.1_8B,h100_sxm,trtllm,1.0.0rc3,agg,PASS,
LLAMA3.1_8B,h100_sxm,trtllm,1.0.0rc3,disagg,PASS,
LLAMA3.1_8B,h100_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_8B,h100_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_8B,h100_sxm,vllm,0.12.0,agg,PASS,
LLAMA3.1_8B,h100_sxm,vllm,0.12.0,disagg,PASS,
LLAMA3.1_8B,h200_sxm,sglang,0.5.6.post2,agg,PASS,
LLAMA3.1_8B,h200_sxm,sglang,0.5.6.post2,disagg,PASS,
LLAMA3.1_8B,h200_sxm,trtllm,1.0.0rc3,agg,PASS,
LLAMA3.1_8B,h200_sxm,trtllm,1.0.0rc3,disagg,PASS,
LLAMA3.1_8B,h200_sxm,trtllm,1.2.0rc5,agg,PASS,
LLAMA3.1_8B,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,
LLAMA3.1_8B,h200_sxm,vllm,0.12.0,agg,PASS,
LLAMA3.1_8B,h200_sxm,vllm,0.12.0,disagg,PASS,
LLAMA3.1_8B,l40s,sglang,0.5.5.post3,agg,FAIL,"Traceback (most recent call last):\n  File ""tests/sdk/support_matrix/suppport_matrix.py"", line 114, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 849, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 922, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 875, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
